NAME,ADDRESS1,CITY,STATE,ZIPCODE,COUNTRY,LAT,LON,PHONE
"Greenwood Golf Links, Inc.",4520 E Viking Blvd,Wyoming,MN,55092,USA,45.335,-93.0889,(651) 462-4653
Fairway Shores Golf Course,28340 131st St,Zimmerman,MN,55398,USA,45.4548,-93.588,(612) 856-3334
Zumbrota Golf Club,Sugarloaf Pkwy,Zumbrota,MN,55992,USA,44.3245,-92.6687,(507) 732-5817
Canoa Hills Golf Course,1401 W Calle Urbano,Green Valley,AZ,85614,USA,31.8307,-111.0345,(520) 648-1880
Canoa Ranch Golf Club,5800 S Camino Del Sol,Green Valley,AZ,85622,USA,31.8664,-110.9931,(520) 393-1966
Country Club of Green Valley,77 E Paseo De Golf,Green Valley,AZ,85614,USA,31.8307,-111.0345,(520) 625-8831
Desert Hills Golf Club,2500 S Circulo De Las Lomas,Green Valley,AZ,85622,USA,31.8664,-110.9931,(520) 625-5090
Haven Course at Haven Public Golf Club,110 N Abrego Dr,Green Valley,AZ,85614,USA,31.8307,-111.0345,(520) 625-4281
Quail Creek Country Club,1425 N Quail View Loop,Green Valley,AZ,85614,USA,31.8307,-111.0345,(520) 625-0133
San Ignacio Golf Club,4201 S Camino Del Sol,Green Valley,AZ,85622,USA,31.8664,-110.9931,(520) 648-3468
Torres Blancas Golf Club,3233 S Abrego Dr,Green Valley,AZ,85614,USA,31.8307,-111.0345,(520) 625-5200
Hayden Golf Club,Golf Course Rd,Hayden,AZ,85235,USA,33.0018,-110.7295,(520) 356-7801
Hidden Cove Golf Course,Golf Course Rd,Holbrook,AZ,86025,USA,34.9155,-110.0663,(520) 524-3097
Kearny Golf Club,301 Airport Rd,Kearny,AZ,85137,USA,33.0518,-110.912578,(520) 363-7441
Cerbat Cliffs Golf Course,1001 Gates Ave,Kingman,AZ,86401,USA,35.2036,-114.0201,(928) 753-6593
Valle Vista Country Club,9686 Concho Dr,Kingman,AZ,86401,USA,35.2036,-114.0201,(520) 757-8744
Havasu Island Golf Course,1000 N McCulloch Blvd,Lake Havasu City,AZ,86403,USA,34.6022,-113.772,(520) 855-5585
London Bridge East Course at London Bridge Golf Club,2400 Clubhouse Dr,Lake Havasu City,AZ,86406,USA,34.4726,-114.2822,(520) 855-2719
Queens Bay Country Club,1477 Queens Bay,Lake Havasu City,AZ,86403,USA,34.6022,-113.772,(520) 855-4777
Championship Course at Aguila Golf Course,8440 S 35th Ave,Phoenix,AZ,85339,USA,33.3032,-112.1882,(602) 237-9601
"Harvest Course at Bougainvillea Golf Club, The",5740 W Baseline Rd,Phoenix,AZ,85339,USA,33.3032,-112.1882,
Falcon Golf Club,15152 W Camelback Rd,Litchfield Park,AZ,85340,USA,33.5445,-112.5171,(623) 935-7800
"Blue Course at Wigwam Resort, The",451 N Litchfield Rd,Litchfield Park,AZ,85340,USA,33.5445,-112.5171,(623) 935-9414
"Gallery Golf Club, The",14000 N Dove Mountain Blvd,Marana,AZ,85658,USA,32.463004,-111.070468,(520) 744-2555
Heritage Highlands Golf & Country Club,4949 W Heritage Club Blvd,Marana,AZ,85658,USA,32.447624,-111.071374,(520) 579-7000
"Duke At Rancho Eldorado, The",42660 W Rancho El Dorado Pkwy,Maricopa,AZ,85138,USA,33.076048,-112.026011,(602) 437-8700
Southern Dunes Golf Club,40456 Arizona 238,Maricopa,AZ,85239,USA,32.9044,-112.1461,(520) 568-2000
Alta Mesa Country Club,1460 N Alta Mesa Dr,Mesa,AZ,85205,USA,33.4351,-111.72,(480) 827-9411
Apache Wells Country Club,5601 E Hermosa Vista Dr,Mesa,AZ,85215,USA,33.5613,-111.4914,(480) 830-4725
"Arizona Golf Resort & Conference Center, The",425 S Power Rd,Mesa,AZ,85206,USA,33.397,-111.7198,(480) 832-1661
Augusta Ranch Golf Club,2401 S Lansing,Mesa,AZ,85209,USA,33.3773,-111.6595,(480) 354-1234
Desert Sands Golf Course,1922 S 74th St,Mesa,AZ,85209,USA,33.3773,-111.6595,(480) 832-0210
Dobson Ranch Golf Course,2155 S Dobson Rd,Mesa,AZ,85202,USA,33.3827,-111.8737,(480) 644-2291
Dreamland Villa Golf Course,5641 E Albany St,Mesa,AZ,85205,USA,33.4351,-111.72,(480) 985-6591
Fiesta Lakes Golf Club,1415 S Westwood,Mesa,AZ,85210,USA,33.3901,-111.8423,(480) 969-0377
Fountain of the Sun Country Club,500 S 80th St,Mesa,AZ,85208,USA,33.4039,-111.6399,(480) 986-3128
Las Sendas Golf Club,7555 E Eagle Crest Dr,Mesa,AZ,85207,USA,33.4549,-111.6404,(480) 396-4000
Championship Course at Leisure World Country Club,908 S Power Rd,Mesa,AZ,85206,USA,33.397,-111.7198,(480) 832-0003
Longbow Golf Club,5400 E McDowell Rd,Mesa,AZ,85215,USA,33.5613,-111.4914,(480) 807-5400
Mesa Country Club,660 W Fairway Dr,Mesa,AZ,85201,USA,33.434,-111.8483,(480) 964-3514
Mesa Family Golf Center,3252 E McKellips Rd,Mesa,AZ,85213,USA,33.4488,-111.7703,(480) 924-1350
Championship Course at Painted Mountain Golf Club,6210 E McKellips Rd,Mesa,AZ,85215,USA,33.5613,-111.4914,(480) 832-0156
Red Mountain Ranch Country Club,6425 E Teton Cir,Mesa,AZ,85215,USA,33.5613,-111.4914,(480) 981-6501
Riverview Golf Course,2202 W 8th St,Mesa,AZ,85201,USA,33.434,-111.8483,(480) 644-3515
Royal Palms Golf Course,1415 E McKellips Rd,Mesa,AZ,85203,USA,33.4484,-111.8048,(480) 964-1709
Sunland Springs Village,11061 E Medina Ave,Mesa,AZ,85209,USA,33.3773,-111.6595,(480) 984-4209
Sunland Village Golf Course,725 S Rochester,Mesa,AZ,85206,USA,33.397,-111.7198,(480) 832-3691
Superstition Springs Golf Club,6542 E Baseline Rd,Mesa,AZ,85206,USA,33.397,-111.7198,(480) 985-5622
Toka Sticks Golf Course,6910 E Williams Field Rd,Mesa,AZ,85212,USA,33.3411,-111.6221,(480) 988-9405
Championship Course at Viewpoint Golf Resort,650 N Hawes Rd,Mesa,AZ,85207,USA,33.4549,-111.6404,(480) 373-8715
El Rio Country Club,1 Paseo El Rio,Mohave Valley,AZ,86440,USA,34.9071,-114.5411,(928) 788-3150
Pinewood Country Club,395 Pinewood Blvd,Munds Park,AZ,86017,USA,34.9377,-111.6409,(520) 286-1110
Turquoise Valley Golf Course & RV Park,1794 W Newell St,Naco,AZ,85603,USA,31.4799,-109.9609,(520) 432-3091
Kino Springs Golf Course,187 Kino Springs Dr,Nogales,AZ,85621,USA,31.4355,-110.9671,(520) 287-8701
Palo Duro Creek Golf Course,2690 N Country Club Dr,Nogales,AZ,85621,USA,31.4355,-110.9671,(520) 761-4394
"Stone Canyon Golf Club, The",W Vistoso Highlands Dr,Oro Valley,AZ,85737,USA,32.4033,-110.977,(520) 219-9000
Mountain Shadows Golf Club,5517 E Lincoln Dr,Paradise Valley,AZ,85253,USA,33.5452,-111.9596,(480) 905-8999
Paradise Valley Country Club,7101 N Tatum Blvd,Paradise Valley,AZ,85253,USA,33.5452,-111.9596,(602) 840-8100
Stonecreek Golf Club,4435 E Paradise Village Pkwy S,Phoenix,AZ,85032,USA,33.6257,-112.0032,(602) 953-9110
Emerald Canyon Golf Course,72 Emerald Canyon Dr,Parker,AZ,85344,USA,33.8418,-114.0997,(520) 667-3366
"Golf Club at Chaparral Pines, The",504 Club Dr,Payson,AZ,85541,USA,34.0407,-111.1654,(520) 472-8330
Payson Golf Course,1504 W Country Club Dr,Payson,AZ,85541,USA,34.0407,-111.1654,(928) 474-2273
"Rim Golf Club, The",402 S Clubhouse Rd,Payson,AZ,85541,USA,34.0407,-111.1654,(520) 472-6840
Shadow Mountain Country Club,1105 Irene St,Pearce,AZ,85625,USA,31.9924,-109.6963,(520) 826-3412
Country Meadows Golf Course,8411 N 107th Ave,Peoria,AZ,85345,USA,33.5921,-112.4065,(623) 972-1364
Charter Course at Quintero Golf & Country Club,16752 Arizona 74,Peoria,AZ,85383,USA,33.6957,-112.2477,(928) 501-1500
Trilogy Golf Club at Vistancia,12575 W Golf Club Dr,Peoria,AZ,85383,USA,33.6957,-112.2477,(623) 594-3585
Vistas Golf Club,18823 N Country Club Pkwy,Peoria,AZ,85382,USA,33.6458,-112.2455,(623) 566-1633
Westbrook Village Country Club,19260 N Westbrook Pkwy,Peoria,AZ,85382,USA,33.6458,-112.2455,(623) 566-3439
"500 Club, The",4707 W Pinnacle Peak Rd,Phoenix,AZ,85310,USA,33.7135,-112.1424,(623) 780-1123
Ahwatukee Country Club,12432 S 48th St,Phoenix,AZ,85044,USA,33.2699,-112.0016,(480) 893-1161
"Arizona Country Club, The",5668 E Orange Blossom Ln,Phoenix,AZ,85018,USA,33.4998,-111.9816,(480) 946-4565
Cave Creek Golf Course,15202 N 19th Ave,Phoenix,AZ,85023,USA,33.6314,-112.1119,(602) 866-8076
Club West Golf Course,16400 S 14th Ave,Phoenix,AZ,85045,USA,33.3008,-112.1155,(480) 460-4400
Dove Valley Ranch Golf Club,33244 N Black Mountain Pkwy,Phoenix,AZ,85331,USA,33.8777,-112.0635,(480) 473-1444
Encanto Nine Golf Course,2300 N 17th Ave,Phoenix,AZ,85007,USA,33.449,-112.0913,(602) 262-6870
Encanto Park Golf Course,2705 N 15th Ave,Phoenix,AZ,85007,USA,33.449,-112.0913,(602) 253-3963
"Foothills Golf Club, The",2201 E Clubhouse Dr,Phoenix,AZ,85048,USA,33.3034,-112.0649,(480) 460-4653
"Lakes At Ahwatukee, The",13431 S 44th St,Phoenix,AZ,85044,USA,33.2699,-112.0016,(480) 893-3004
"Legacy Golf Resort, The",6808 S 32nd St,Phoenix,AZ,85042,USA,33.3811,-112.0268,(602) 305-5550
Lookout Mountain Golf Club at Tapatio Cliffs,11111 N 7th St,Phoenix,AZ,85020,USA,33.5683,-112.0535,(602) 866-6356
Maryvale Municipal Golf Course,5902 W Indian School Rd,Phoenix,AZ,85033,USA,33.4931,-112.2131,(623) 846-4022
Championship Course at Moon Valley Country Club,151 W Moon Valley Dr,Phoenix,AZ,85023,USA,33.6314,-112.1119,(602) 942-1278
Palo Verde Golf Course,6215 N 15th Ave,Phoenix,AZ,85013,USA,33.5105,-112.083,(602) 249-9930
Papago Golf Course,5595 E Moreland St,Phoenix,AZ,85008,USA,33.4647,-111.9872,(602) 275-8428
Paradise Valley Park Golf Course,3505 E Union Hills Dr,Phoenix,AZ,85050,USA,33.6914,-111.9975,(602) 992-7190
Phantom Horse Golf Club,7777 S Pointe Pkwy E,Phoenix,AZ,85044,USA,33.2699,-112.0016,(602) 431-6480
Phoenix Country Club,2901 N 7th St,Phoenix,AZ,85012,USA,33.5073,-112.0702,(602) 263-5208
Pine Meadow Country Club Estates,Mogollon & Country Club Dr,Phoenix,AZ,85399,USA,,,(520) 535-4220
"Raven Golf Club at South Mountain, The",3636 E Baseline Rd,Phoenix,AZ,85042,USA,33.3811,-112.0268,(602) 243-3636
Villa de Paz Golf Course,4220 N 103rd Ave,Phoenix,AZ,85037,USA,33.4902,-112.2639,(623) 877-1172
18-Hole Championship Course at Vistal Golf Club,701 E Thunderbird Trail,Phoenix,AZ,85042,USA,33.3811,-112.0268,(602) 305-7755
Faldo Championship Course at Wildfire Golf Club,5350 E Marriott Dr,Phoenix,AZ,85054,USA,33.6787,-111.9647,(480) 473-0205
Paradise Peak West,3901 E Pinnacle Peak Rd,Phoenix,AZ,85050,USA,33.6914,-111.9975,(480) 515-2043
Pinetop Country Club,6734 Country Club Dr,Pinetop,AZ,85935,USA,34.1221,-109.9121,(520) 369-2461
Pinetop Lakes Golf & Country Club,4643 Buck Springs Rd,Pinetop,AZ,85935,USA,34.1221,-109.9121,(520) 369-4531
White Mountain Country Club,Arizona 260,Pinetop,AZ,85935,USA,34.1221,-109.9121,(520) 367-4357
North Course at Antelope Hills Golf Course,1 Perkins Dr,Prescott,AZ,86301,USA,34.6294,-112.4304,(520) 776-7888
Hassayampa Golf Club,2060 Golf Club Ln,Prescott,AZ,86303,USA,34.5368,-112.5124,
Prescott Lakes Golf Club,315 E Smoke Tree Ln,Prescott,AZ,86301,USA,34.6294,-112.4304,(520) 443-3500
StoneRidge Golf Course,1601 N Bluff Top Dr,Prescott Valley,AZ,86314,USA,34.5936,-112.3237,(928) 772-6500
Apache Sun Golf Club,919 E Pima Rd,Queen Creek,AZ,85142,USA,33.260881,-111.556729,(480) 987-9065
"Golf Club at Johnson Ranch, The",433 E Bella Vista Rd,Queen Creek,AZ,85142,USA,33.1619004,-111.4989033,(480) 987-9800
Las Colinas Golf Course,"Queen Creek Nails &amp; Spa, 18521 E Queen Creek Rd # 110",Queen Creek,AZ,85142,USA,33.265725,-111.683607,(480) 987-3633
"Links Golf Club at Queen Creek, The",445 E Ocotillo Rd,Queen Creek,AZ,85142,USA,33.2489934,-111.5600575,(480) 987-1910
Queen Valley Golf Course,600 N Fairway Dr,Queen Valley,AZ,85118,USA,33.2991813,-111.2892822,(520) 463-2214
Rio Rico Golf Course,1069 Camino Caralampi,Nogales,AZ,85648,USA,31.4762,-111.1242,(520) 281-8567
Quail Run Course at Rio Verde Country Club,18731 E 4 Peaks Blvd,Rio Verde,AZ,85263,USA,33.7222,-111.6749,(480) 471-9420
Peaks Course at Tonto Verde Golf Club,18402 E El Circulo Dr,Rio Verde,AZ,85263,USA,33.7222,-111.6749,(480) 471-2710
San Manuel Golf Club,26950 N Redington Rd,San Manuel,AZ,85631,USA,32.9112,-110.93,(520) 385-2224
Ancala Country Club,11700 E VIa Linda,Scottsdale,AZ,85259,USA,33.607,-111.815,(480) 391-2777
Club Course at Camelback Golf Club,7847 N Mockingbird Ln,Scottsdale,AZ,85253,USA,33.5452,-111.9596,(480) 596-7050
Executive Course at Continental Golf Course,7920 E Osborn Rd,Scottsdale,AZ,85251,USA,33.4945,-111.9166,(480) 990-3286
Coronado Golf Course,2829 N Miller Rd,Scottsdale,AZ,85257,USA,33.4671,-111.9141,(480) 947-8364
"Country Club at DC Ranch, The",9290 E Thompson Peak Pkwy,Scottsdale,AZ,85255,USA,33.6894,-111.8365,(480) 502-6905
Long Nine Course at Cypress Golf Course,10801 E McDowell Rd,Scottsdale,AZ,85256,USA,33.5138,-111.8079,(480) 946-5155
Desert Highlands Golf Club,10040 E Happy Valley Rd,Scottsdale,AZ,85255,USA,33.6894,-111.8365,(480) 585-8521
Apache Course at Desert Mountain,10333 N Rockaway Hills Dr,Scottsdale,AZ,85262,USA,33.8968,-111.6519,(480) 488-1362
"Estancia Club, The",9801 E Dynamite Blvd,Scottsdale,AZ,85262,USA,33.8968,-111.6519,(480) 473-4400
Arroyo/Lakes Course at Gainey Ranch Golf Club,7600 E Gainey Club Dr,Scottsdale,AZ,85258,USA,33.5615,-111.8887,(480) 483-2582
Raptor Course at Grayhawk Golf Club,8620 E Thompson Peak Pkwy,Scottsdale,AZ,85255,USA,33.6894,-111.8365,(480) 502-1800
Legend Trail Golf Club,9462 E Legendary Ln,Scottsdale,AZ,85262,USA,33.8968,-111.6519,(480) 488-7434
Marriott's Mountain Shadows Resort & Golf Club,5641 E Lincoln Dr,Paradise Valley,AZ,85253,USA,33.5452,-111.9596,(480) 951-5427
Palm Course at McCormick Ranch Golf Club,7505 E McCormick Pkwy,Scottsdale,AZ,85258,USA,33.5615,-111.8887,(480) 948-0260
Orange Tree Golf & Conference Resort,10601 N 56th St,Scottsdale,AZ,85254,USA,33.6184,-111.9523,(480) 948-3730
Pavilion Lakes Golf Club,8870 E Indian Bend Rd,Scottsdale,AZ,85256,USA,33.5138,-111.8079,(480) 948-3370
"Canyon/Oasis Course at Phoenician, The",6000 E Camelback Rd,Scottsdale,AZ,85251,USA,33.4945,-111.9166,(480) 423-2449
Pinnacle Peak Country Club,8701 E Pinnacle Peak Rd,Scottsdale,AZ,85255,USA,33.6894,-111.8365,(480) 585-0385
North/East Course at Scottsdale Country Club,7702 E Shea Blvd,Scottsdale,AZ,85260,USA,33.6062,-111.8939,(480) 948-6000
Scottsdale Silverado Golf Club,7605 E Indian Bend Rd,Scottsdale,AZ,85258,USA,33.5615,-111.8887,(480) 778-0100
Starfire Golf Club,11500 N Hayden Rd,Scottsdale,AZ,85260,USA,33.6062,-111.8939,(480) 948-6000
North Course at Talking Stick Golf Club,9998 E Indian Bend Rd,Scottsdale,AZ,85256,USA,33.5138,-111.8079,(480) 860-2221
Terravita Golf Club,34034 N 69th Way,Scottsdale,AZ,85266,USA,33.4989,-111.9128,(480) 488-1333
Desert Course at TPC of Scottsdale,17020 N Hayden Rd,Scottsdale,AZ,85255,USA,33.6894,-111.8365,(480) 585-4334
Troon Golf & Country Club,25000 N Windy Walk Dr,Scottsdale,AZ,85255,USA,33.6894,-111.8365,(480) 585-0540
Monument Course at Troon North Golf Club,10320 E Dynamite Blvd,Scottsdale,AZ,85262,USA,33.8968,-111.6519,(480) 585-5300
Villa Monterey Public Golf Course,8100 E Camelback Rd,Scottsdale,AZ,85251,USA,33.4945,-111.9166,(480) 990-7100
"Acacia/Mesquite Course at Westin Kierland Resort & Spa, The",15636 N Clubgate Dr,Scottsdale,AZ,85254,USA,33.6184,-111.9523,(480) 922-9283
Canyon Mesa Country Club,500 Jacks Canyon Rd,Sedona,AZ,86351,USA,34.7784,-111.8031,(520) 284-0036
"Oakcreek Country Club, The",690 Bell Rock Blvd,Sedona,AZ,86351,USA,34.7784,-111.8031,(520) 284-1660
Poco Diablo Resort,1752 Arizona 179,Sedona,AZ,86336,USA,34.6859,-111.2845,(520) 282-7333
Sedona Golf Resort,35 Ridge Trail Dr,Sedona,AZ,86351,USA,34.7784,-111.8031,(928) 284-9355
Show Low Golf Club,860 N 36th Dr,Show Low,AZ,85901,USA,34.094,-110.0867,(928) 537-4564
Torreon Golf Club,3800 Sugar Pine Way,Show Low,AZ,85901,USA,34.094,-110.0867,(520) 532-4653
Pueblo del Sol Golf & Country Club,2770 St Andrews Dr,Sierra Vista,AZ,85650,USA,31.4959,-110.2624,(520) 378-6444
Snowflake Municipal Golf Course,90 W Country Club Dr,Snowflake,AZ,85937,USA,34.5844,-110.0114,(520) 536-7233
Dove Valley Golf Course,220 N Marshall Loop Rd,Somerton,AZ,85350,USA,32.54,-114.6739,(520) 627-3262
Executive Course at Lakes Golf Courses's at Sun City,10433 W Talisman Rd,Sun City,AZ,85351,USA,33.605,-112.2837,(623) 876-3023
Regulation Course at Lakes Golf Courses's at Sun City,10433 W Talisman Rd,Sun City,AZ,85351,USA,33.605,-112.2837,
North Golf Course at Sun City,12650 N 107th Ave,Sun City,AZ,85351,USA,33.605,-112.2837,(623) 876-3010
Palmbrook Country Club,9350 W Greenway Rd,Sun City,AZ,85351,USA,33.605,-112.2837,(623) 977-8383
Quail Run Executive Golf Course,9774 W Alabama Ave,Sun City,AZ,85351,USA,33.605,-112.2837,(623) 876-3035
Quailwood Greens Golf Course,11750 E Hwy 69,Sun City,AZ,86327,USA,34.4983,-112.2272,(520) 772-0130
Riverview Golf Course,16401 N Del Webb Blvd,Sun City,AZ,85351,USA,33.605,-112.2837,(623) 876-3025
Sun City Country Club,9433 N 107th Ave,Sun City,AZ,85351,USA,33.605,-112.2837,(623) 933-1353
Union Hills Country Club,9860 W Lindgren Ave,Sun City,AZ,85373,USA,33.7591,-112.3625,(623) 977-4281
Willowbrook Course at Willowcreek Golf Course,10600 W Boswell Blvd,Sun City,AZ,85373,USA,33.7591,-112.3625,(623) 876-3033
Briarwood Country Club at Sun City West,20800 N 135th Ave,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 584-5600
Corte Bella Golf Club,4243 N Mission Dr,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 556-8951
Deer Valley Golf Course at Sun City West,13975 W Deer Valley Dr,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 214-1100
Desert Trails Golf Course at Sun City West,22525 N Executive Way,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 546-2579
Echo Mesa Golf Course at Sun City West,20349 N Echo Mesa Dr,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 584-0666
Grandview Golf Course at Sun City West,14260 W Meeker Blvd,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 584-2998
Hillcrest Golf Club at Sun City West,20002 N Star Ridge Dr,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 584-1500
Pebblebrook Golf Course at Sun City West,18836 N 128th Ave,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 584-3100
Stardust Golf Course at Sun City West,12702 W Stardust Blvd,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 584-2916
Trail Ridge Golf Course at Sun City West,21021 N 151st Ave,Sun City West,AZ,85375,USA,33.6639,-112.3543,(623) 546-0858
Cottonwood Country Club,25630 S Brentwood Dr,Sun Lakes,AZ,85248,USA,33.2472,-111.8653,(480) 895-9660
Oakwood Country Club,24215 E Oakwood Hills Dr,Chandler,AZ,85248,USA,33.2472,-111.8653,(480) 895-1159
Palo Verde Golf Course,10801 E San Tan Blvd,Sun Lakes,AZ,85248,USA,33.2472,-111.8653,(480) 895-0300
Arizona Traditions Golf Club,17225 N Citrus Rd,Surprise,AZ,85374,USA,33.6321,-112.3824,(623) 584-4000
Coyote Lakes Golf Club,18800 N Coyote Lakes Pkwy,Surprise,AZ,85374,USA,33.6321,-112.3824,(623) 566-2323
Desert Springs Golf Club,19900 N Remington Dr,Surprise,AZ,85374,USA,33.6321,-112.3824,(623) 546-7400
North Course at Granite Falls at Sun City,15949 W Clearview Blvd,Surprise,AZ,85374,USA,33.6321,-112.3824,(623) 546-7575
Great Eagle Golf Club,17200 W Bell Rd,Surprise,AZ,85374,USA,33.6321,-112.3824,(623) 584-6000
Sun Village Golf,14300 W Bell Rd,Surprise,AZ,85374,USA,33.6321,-112.3824,(623) 584-5774
ASU Karsten Golf Course,1125 E Rio Salado Pkwy,Tempe,AZ,85281,USA,33.4203,-111.9288,(480) 921-8070
Ken McDonald Golf Course,800 E Divot Dr,Tempe,AZ,85283,USA,33.364,-111.9316,(480) 350-5250
Rio Salado Golf Course,1490 E Weber Dr,Tempe,AZ,85281,USA,33.4203,-111.9288,(480) 990-1233
Shalimar Country Club,2032 E Golf Ave,Tempe,AZ,85282,USA,33.3932,-111.9314,(480) 838-0488
Tubac Golf Resort,1 Cam Otero,Tubac,AZ,85646,USA,31.6092,-111.0466,(520) 398-2221
Arizona National Golf Club,9777 E Sabino Greens Dr,Tucson,AZ,85749,USA,32.3323,-110.6781,(520) 749-3636
Arthur Pack Desert Golf Course,9101 N Thornydale Rd,Tucson,AZ,85742,USA,32.4465,-111.0675,
Davis-Monthan AFB Golf,3465 S Craycroft Rd,Tucson,AZ,85708,USA,32.1846,-110.8857,(520) 228-3734
Dorado Golf Course,6601 E Speedway Blvd,Tucson,AZ,85715,USA,32.4236,-110.8282,(520) 885-6751
Canada Course at El Conquistador Resort & Country Club,10555 N La CaNada Dr,Tucson,AZ,85737,USA,32.4033,-110.977,(520) 544-1800
El Rio Trini Alvarez Municipal Golf Course,1400 W Speedway Blvd,Tucson,AZ,85745,USA,32.2671,-111.1047,(520) 791-4229
Forty Niner Country Club,12000 E Tanque Verde Rd,Tucson,AZ,85749,USA,32.3323,-110.6781,(520) 749-4212
Fred Enke Golf Course,8251 E Irvington Rd,Tucson,AZ,85730,USA,32.2086,-110.558,(520) 791-2539
"Golf Club at Vistoso, The",955 W Vistoso Highlands Dr,Tucson,AZ,85755,USA,32.4486,-110.9648,(520) 797-7900
Ca???ada Course at Hilton Tucson El Conquistador Golf & Tennis Resort,10000 N Oracle Rd,Tucson,AZ,85737,USA,32.4033,-110.977,(520) 544-1800
Canyon/Hill Course at La Paloma Country Club,3660 E Sunrise Dr,Tucson,AZ,85718,USA,32.3112,-110.9181,(520) 299-1500
"Links at Continental Ranch Golf Club, The",8480 N Continental Links Dr,Tucson,AZ,85743,USA,32.312,-111.2105,(520) 744-7443
MountainView Golf Club,38691 S MountainView Blvd,Tucson,AZ,85739,USA,32.4847,-110.899,(520) 818-1100
Gold/Green Course at Omni Tucson National Golf & Conference Resort,2727 W Club Dr,Tucson,AZ,85742,USA,32.4465,-111.0675,(520) 575-7540
Oro Valley Country Club,200 W Valle Del Oro Rd,Tucson,AZ,85737,USA,32.4033,-110.977,(520) 297-3322
Quail Canyon Golf Course,5910 N Oracle Rd,Tucson,AZ,85704,USA,32.3315,-110.9863,(520) 887-6161
Dell Urich Course at Randolph Golf Complex,600 S Alvernon Way,Tucson,AZ,85711,USA,32.2154,-110.8848,(520) 791-4161
Rolling Hills Golf Course,8900 E 29th St,Tucson,AZ,85710,USA,32.2156,-110.8078,(520) 298-2401
Catalina/SaddleBrooke Course at SaddleBrooke Country Club,64500 E Saddlebrooke Blvd,Tucson,AZ,85739,USA,32.4847,-110.899,(520) 825-2505
Silverbell Municipal Golf Course,3600 N Silverbell Rd,Tucson,AZ,85745,USA,32.2671,-111.1047,(520) 791-5235
Skyline Country Club,5200 E Saint Andrews Dr,Tucson,AZ,85718,USA,32.3112,-110.9181,(520) 299-0464
Coyote and Roadrunner Course at Starr Pass Golf Club,3645 W Starr Pass Blvd,Tucson,AZ,85745,USA,32.2671,-111.1047,(520) 670-0406
Sun City Vistoso Golf Course,1495 E Rancho Vistoso Blvd,Tucson,AZ,85755,USA,32.4486,-110.9648,(520) 825-3110
